lead_time,adr,total_nights,total_guests,adr_per_guest,total_of_special_requests,booking_changes,previous_cancellations,days_in_waiting_list,required_car_parking_spaces,is_repeated_guest,room_mismatch,hotel,market_segment,deposit_type,customer_type,meal,arrival_season
80,85.0,6,1,85.0,0,2,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
169,80.75,2,2,40.375,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
4,149.0,3,1,149.0,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
47,139.95,4,2,69.975,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
11,245.0,1,4,61.25,1,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
85,149.4,3,2,74.7,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
204,126.9,3,2,63.45,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
56,118.95,6,2,59.475,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
176,125.1,3,2,62.55,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
230,111.0,5,1,111.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
230,137.0,5,2,68.5,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
230,137.0,5,2,68.5,1,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
174,111.0,5,1,111.0,0,2,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
15,111.0,5,1,111.0,0,0,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,BB,Fall
230,111.0,5,1,111.0,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
33,125.1,2,2,62.55,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
89,85.0,7,1,85.0,1,2,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
183,110.0,3,2,55.0,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
213,117.11,3,2,58.555,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
52,125.1,2,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
125,136.0,4,2,68.0,2,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
151,121.5,7,2,60.75,2,1,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
151,126.9,7,2,63.45,2,2,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
176,116.1,3,1,116.1,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
206,126.9,3,2,63.45,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
174,90.95,3,2,45.475,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
67,127.8,7,2,63.9,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
150,89.4,2,2,44.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
206,126.9,3,1,126.9,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
20,193.05,2,3,64.35000000000001,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
183,110.0,3,2,55.0,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
183,100.0,3,1,100.0,0,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
179,150.45,3,3,50.15,2,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
65,149.4,2,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
32,170.68,6,2,85.34,0,2,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
183,110.0,3,2,55.0,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
84,149.4,2,1,149.4,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
51,125.1,2,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
81,85.0,6,1,85.0,0,2,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
56,207.9,3,4,51.975,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
6,108.99,3,2,54.495,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
69,125.1,1,2,62.55,0,1,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,SC,Fall
60,101.99,6,2,50.995,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
82,85.0,5,1,85.0,0,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
21,345.0,4,4,86.25,0,0,0,0,1,0,0,City Hotel,Direct,No Deposit,Transient,HB,Fall
90,95.0,6,2,47.5,3,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
47,125.1,2,2,62.55,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
47,125.1,2,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
105,129.6,4,2,64.8,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
21,183.15,2,2,91.575,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
54,121.68,2,3,40.56,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,SC,Fall
32,135.9,2,2,67.95,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
4,149.0,5,2,74.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
206,130.5,3,2,65.25,1,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
154,126.9,3,2,63.45,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
61,145.4,3,2,72.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
4,249.0,3,2,124.5,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
47,125.1,2,2,62.55,1,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,SC,Fall
34,135.9,2,2,67.95,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
46,108.72,2,2,54.36,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
16,95.0,1,2,47.5,1,0,0,0,0,0,1,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
25,168.0,1,2,84.0,2,1,0,0,1,0,1,City Hotel,Direct,No Deposit,Transient,BB,Fall
89,168.3,2,3,56.1,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
39,108.0,6,1,108.0,0,2,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,BB,Fall
57,141.84,5,2,70.92,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
175,86.36,4,2,43.18,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
78,149.4,7,2,74.7,3,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
8,129.0,1,1,129.0,0,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
59,171.0,6,2,85.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
45,118.15,3,2,59.075,1,0,0,0,0,0,1,City Hotel,Direct,No Deposit,Transient,BB,Fall
20,89.0,1,2,44.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
71,149.4,4,2,74.7,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
277,89.14,7,2,44.57,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,HB,Fall
277,89.14,7,2,44.57,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,HB,Fall
277,79.57,7,1,79.57,0,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,HB,Fall
30,149.4,1,2,74.7,1,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
50,145.8,2,2,72.9,2,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
0,85.03,1,1,85.03,0,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
232,104.13,14,2,52.065,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Summer
240,96.0,2,2,48.0,1,0,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
240,139.2,2,3,46.4,0,1,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
240,48.0,2,2,24.0,1,0,0,0,0,0,1,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
47,96.0,2,2,48.0,1,0,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
47,96.0,2,2,48.0,1,3,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
240,96.0,2,2,48.0,1,1,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
47,96.0,2,2,48.0,1,1,0,0,0,0,1,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
240,96.0,2,2,48.0,1,0,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
240,96.0,2,2,48.0,1,2,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
240,96.0,2,2,48.0,1,0,0,0,0,0,1,City Hotel,Groups,No Deposit,Transient-Party,HB,Fall
33,85.5,2,2,42.75,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,SC,Fall
33,120.6,2,3,40.199999999999996,0,0,0,0,0,0,1,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
9,0.0,1,2,0.0,2,0,0,0,0,0,0,City Hotel,Complementary,No Deposit,Transient,BB,Fall
18,145.0,3,4,36.25,1,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
2,145.0,1,2,72.5,1,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
71,168.3,1,3,56.1,0,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
55,122.4,5,3,40.800000000000004,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
91,109.29,5,2,54.645,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
54,192.0,2,3,64.0,4,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
54,167.0,2,2,83.5,5,0,0,0,0,0,1,City Hotel,Direct,No Deposit,Transient,BB,Fall
12,85.0,1,1,85.0,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
194,116.45,5,2,58.225,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
82,95.0,6,2,47.5,0,2,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
6,161.5,4,2,80.75,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
14,89.0,1,1,89.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
3,155.0,1,2,77.5,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
243,106.2,3,2,53.1,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
104,98.64,7,2,49.32,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
55,168.3,2,3,56.1,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
68,149.4,4,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
58,90.95,4,1,90.95,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
58,90.95,4,2,45.475,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
68,168.3,3,3,56.1,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
6,161.5,4,2,80.75,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
2,175.0,1,3,58.333333333333336,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
33,144.9,2,2,72.45,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
18,89.0,1,2,44.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
58,153.77,7,3,51.25666666666667,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
72,135.9,2,2,67.95,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
48,195.3,6,4,48.825,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
38,170.57,2,2,85.285,2,1,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
153,123.11,4,1,123.11,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
40,134.1,2,2,67.05,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
54,201.0,2,3,67.0,4,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
54,139.0,2,3,46.333333333333336,5,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
22,89.0,1,2,44.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
147,111.19,4,3,37.06333333333333,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
33,125.1,3,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
69,149.4,4,2,74.7,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
69,168.3,4,3,56.1,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
201,119.85,4,2,59.925,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
28,139.0,1,2,69.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
38,170.1,3,2,85.05,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
57,125.1,3,2,62.55,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
24,0.0,1,2,0.0,1,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,SC,Fall
4,149.0,1,1,149.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
53,94.32,1,1,94.32,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
28,146.0,1,3,48.666666666666664,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
87,183.6,7,2,91.8,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
24,89.0,1,2,44.5,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
120,139.5,4,2,69.75,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
17,93.5,2,2,46.75,2,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,SC,Fall
17,74.1,2,2,37.05,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
27,110.0,2,2,55.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
15,109.0,2,2,54.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
20,89.0,1,1,89.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
34,125.1,2,2,62.55,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
2,135.0,1,2,67.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
22,89.0,1,2,44.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
23,68.53,1,2,34.265,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
6,106.4,1,1,106.4,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
20,89.0,2,2,44.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
16,99.0,1,2,49.5,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
25,108.0,1,1,108.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
27,167.2,4,3,55.73333333333333,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
27,167.2,4,2,83.6,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
19,99.0,1,1,99.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
15,127.0,1,3,42.333333333333336,2,1,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
10,87.01,1,1,87.01,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
23,89.0,2,2,44.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
19,68.5,1,1,68.5,0,0,0,0,0,0,1,City Hotel,Corporate,No Deposit,Transient,BB,Fall
193,97.71,3,2,48.855,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
193,106.71,3,2,53.355,2,2,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
69,125.1,1,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
7,134.0,4,2,67.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
3,145.0,1,1,145.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
16,89.0,2,2,44.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
19,87.2,2,2,43.6,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
26,95.0,1,2,47.5,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
24,142.0,2,2,71.0,1,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
48,85.5,2,2,42.75,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
31,149.4,4,2,74.7,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
4,110.11,1,1,110.11,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
13,95.38,1,2,47.69,1,2,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
39,135.9,1,2,67.95,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
4,110.11,1,1,110.11,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
62,152.1,2,3,50.699999999999996,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
22,89.0,1,2,44.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
40,108.0,4,1,108.0,0,2,0,0,0,0,0,City Hotel,Groups,No Deposit,Transient-Party,BB,Fall
41,125.1,3,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
21,98.0,2,2,49.0,2,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
47,125.1,2,2,62.55,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
19,89.0,1,2,44.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
25,110.0,2,2,55.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
37,85.5,3,2,42.75,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
18,89.0,1,2,44.5,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
19,162.29,7,2,81.145,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
0,144.0,2,2,72.0,0,0,0,0,0,0,1,City Hotel,Direct,No Deposit,Transient,BB,Fall
40,134.1,4,2,67.05,1,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
0,155.0,2,2,77.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
13,134.0,1,2,67.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
55,91.51,3,2,45.755,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
24,71.69,2,2,35.845,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
14,118.0,2,2,59.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
6,138.0,1,2,69.0,3,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
7,139.0,2,2,69.5,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
6,129.0,1,1,129.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
5,139.0,1,2,69.5,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient-Party,BB,Fall
16,123.0,2,3,41.0,0,0,0,0,1,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
23,100.1,2,2,50.05,2,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
23,84.7,2,1,84.7,0,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
14,98.0,2,2,49.0,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
13,95.38,2,3,31.793333333333333,0,2,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
8,95.2,2,2,47.6,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
78,160.08,2,3,53.36000000000001,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
13,99.0,2,1,99.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
44,149.4,3,2,74.7,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
24,108.0,1,1,108.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient-Party,BB,Fall
97,112.6,5,2,56.3,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
17,124.0,2,2,62.0,1,2,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
60,167.04,7,3,55.68,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,HB,Fall
45,96.33,3,3,32.11,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
0,150.0,1,2,75.0,0,1,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,SC,Fall
21,89.0,1,2,44.5,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
0,159.0,1,1,159.0,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
39,168.3,4,3,56.1,1,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
5,121.63,1,2,60.815,2,1,0,0,0,0,1,City Hotel,Direct,No Deposit,Transient,BB,Fall
13,120.0,1,1,120.0,0,0,0,0,0,0,0,City Hotel,Direct,No Deposit,Transient,BB,Fall
29,144.68,4,2,72.34,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
25,88.0,2,2,44.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
122,144.9,6,2,72.45,3,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
346,0.0,0,2,0.0,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,HB,Fall
118,105.4,3,3,35.13333333333333,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
17,114.73,2,1,114.73,1,1,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
246,80.75,7,2,40.375,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
94,135.9,3,2,67.95,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
46,158.4,5,2,79.2,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
51,85.5,3,2,42.75,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
61,207.64,7,4,51.91,1,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
41,85.5,3,2,42.75,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
14,209.0,1,1,209.0,0,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
24,109.0,4,2,54.5,1,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
24,128.0,4,3,42.666666666666664,2,1,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient-Party,BB,Fall
8,187.55,2,3,62.51666666666667,1,0,0,0,0,0,1,City Hotel,Online TA,No Deposit,Transient,BB,Fall
63,125.1,2,2,62.55,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,SC,Fall
19,95.0,4,2,47.5,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
1,184.0,1,2,92.0,1,0,0,0,0,0,1,City Hotel,Corporate,No Deposit,Transient,BB,Fall
4,170.0,2,2,85.0,2,0,0,0,0,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
51,85.5,4,2,42.75,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
191,80.75,7,2,40.375,1,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,HB,Fall
14,149.67,3,2,74.835,2,0,0,0,1,0,0,City Hotel,Online TA,No Deposit,Transient,BB,Fall
11,95.0,3,2,47.5,0,0,0,0,0,0,0,City Hotel,Offline TA/TO,No Deposit,Transient,BB,Fall
